id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
904674822766346037,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,289204368,Nwacgodson Enterprises,,South,40.70795,-74.21389,Private room,61,2,2,2023-06-12,0.29,13,364,2,
905196154766595533,Home in Newark · 1 bedroom · 1 bed · 1 bath,480222081,Aj,,Central,40.75633,-74.18742,Private room,31,14,0,,,43,364,0,
905262558813333759,Rental unit in Newark · ★4.73 · 1 bedroom · 3 beds · 1 bath,515828030,Ryann,,East,40.7336949,-74.133055,Entire home/apt,149,1,33,2023-12-11,4.97,1,363,33,
905272789739832215,Home in Newark · ★4.73 · 1 bedroom · 2 beds · 1 private bath,504336741,Oke,,West,40.75090258129595,-74.20165747404099,Private room,65,2,22,2023-12-11,3.53,1,358,22,
905317462935796694,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,475845208,Nwacgodson,,South,40.70753,-74.21222,Private room,56,30,0,,,12,364,0,
905894224993047498,Home in Newark · ★5.0 · 1 bedroom · 1 bed · 1 bath,139740220,Partha & Rita,,South,40.70862,-74.20965,Private room,42,3,7,2023-12-09,1.09,3,86,7,
905941562378355415,Rental unit in Newark · ★4.67 · 1 bedroom · 1 bed · 1 bath,500829112,Uzee,,South,40.71244,-74.22311,Private room,69,1,3,2023-11-06,0.43,13,350,3,
906024183496730903,Rental unit in Newark · ★4.50 · 1 bedroom · 1 bed · 1 bath,446586646,Samuel,,Central,40.7354,-74.17252,Entire home/apt,106,2,14,2023-12-15,2.06,3,276,14,
906707853963830926,Rental unit in Newark · ★4.89 · 1 bedroom · 1 bed · 1 bath,512920972,Toyin,,West,40.74836,-74.19939,Private room,40,1,19,2023-12-23,3.26,3,85,19,
906728579055953466,Home in Newark · 1 bedroom · 1 bed · 1 bath,52659070,Adrienne,,Central,40.75678,-74.18878,Private room,39,90,0,,,65,362,0,
906835190993980266,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,289204368,Nwacgodson Enterprises,,South,40.70798,-74.2138,Private room,54,4,2,2023-09-25,0.53,13,364,2,
907177129547834814,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,475845208,Nwacgodson,,South,40.70902,-74.21186,Private room,66,30,2,2023-07-09,0.31,12,363,2,
907215888930343665,Rental unit in Newark · ★2.33 · 1 bedroom · 1 bed · 1 bath,379560163,Oluwaseyi,,South,40.71215,-74.20861,Private room,70,5,3,2023-07-08,0.45,7,333,3,
907356092131322957,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,289204368,Nwacgodson Enterprises,,South,40.70747,-74.2138,Private room,63,4,1,2023-09-18,0.29,13,361,1,
907418469419437498,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,475845208,Nwacgodson,,South,40.70806,-74.21416,Private room,67,30,1,2023-06-13,0.15,12,365,1,
907857301114024963,Rental unit in Newark · ★4.78 · 3 bedrooms · 4 beds · 1 bath,353453114,Zee,,West,40.74702,-74.23483,Entire home/apt,174,2,17,2023-12-10,3.00,8,0,17,
907931064845220089,Rental unit in Newark · ★4.86 · 2 bedrooms · 2 beds · 1 bath,156430370,Kia,,Central,40.7341385,-74.17605530000002,Entire home/apt,271,3,7,2023-09-19,1.14,1,27,7,
908540821890198185,Rental unit in Newark · 1 bedroom · 2 beds · 1 bath,319643105,John,,East,40.7303764,-74.1678762,Entire home/apt,160,1,0,,,1,268,0,
908552961626617302,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,518718053,Byron,,East,40.72998,-74.16719,Private room,42,1,0,,,1,353,0,
908759200817292308,Rental unit in Newark · ★4.25 · 1 bedroom · 1 bed · 1 bath,210513865,Dario,,East,40.73075,-74.16392,Entire home/apt,102,5,8,2023-11-15,1.29,3,358,8,
908861659142716607,Rental unit in Newark · ★4.50 · 1 bedroom · 1 bed · 1 bath,518807284,Oyenike,,South,40.72176,-74.19966,Entire home/apt,81,3,18,2023-12-24,3.05,1,363,18,
909336277481522394,Rental unit in Newark · 1 bedroom · 1 bed · 1 private bath,439727234,Nadia,,West,40.75045212791826,-74.19088023051019,Private room,107,1,0,,,1,148,0,
909359806289600998,Rental unit in Newark · ★4.86 · 2 bedrooms · 3 beds · 1 bath,496798014,Jfny,,Central,40.75477,-74.17115,Entire home/apt,192,2,22,2023-12-17,3.47,3,331,22,
910119128484528295,Rental unit in Newark · ★3.95 · Studio · 2 beds · 1 bath,31240439,Brendan,,Central,40.75392,-74.18674,Entire home/apt,79,1,20,2023-11-25,3.03,3,59,20,
910359997415179952,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,488103991,Subicca,,Central,40.73385930000001,-74.1984885,Private room,162,1,0,,,7,364,0,
910491780371340746,Home in Newark · 1 bedroom · 3 beds · 1 bath,488103991,Subicca,,South,40.7036867,-74.2139239,Entire home/apt,445,1,0,,,7,363,0,
910503681783271438,Home in Newark · 1 bedroom · 3 beds · 1 bath,488103991,Subicca,,South,40.7043,-74.21336,Entire home/apt,410,1,0,,,7,365,0,
910514632864462051,Rental unit in Newark · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,487919944,Resident Center,,West,40.73592,-74.24927,Shared room,33,1,7,2023-11-03,1.09,5,361,7,
910524786463484411,Home in Newark · 1 bedroom · 1 bed · 1 bath,488103991,Subicca,,Central,40.73484,-74.19896,Private room,161,1,0,,,7,364,0,
910551835167558019,Guesthouse in Newark · ★4.33 · 1 bedroom · 1 bed · 1 bath,488103991,Subicca,,Central,40.73417,-74.19804,Private room,149,1,3,2023-12-31,0.47,7,364,3,
910895335638965104,Rental unit in Newark · ★3.67 · 1 bedroom · 1 bed · 2 baths,475845208,Nwacgodson,,South,40.70897,-74.21207,Private room,54,30,3,2023-09-07,0.47,12,281,3,
911050232998279047,Rental unit in Newark · ★4.90 · 2 bedrooms · 6 beds · 2 baths,44008190,Sojourney,,Central,40.7341385,-74.17605530000002,Entire home/apt,267,1,31,2023-12-29,4.74,16,154,31,
911509695624213740,Home in Newark · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,474309361,Sarah,,North,40.77008,-74.16191,Private room,64,1,44,2023-12-28,6.60,4,335,44,
911533587880369782,Home in Newark · 2 bedrooms · 2 beds · 2 baths,474309361,Sarah,,North,40.77095,-74.16224,Private room,130,1,1,2023-07-05,0.17,4,139,1,
911724285588272712,Guesthouse in Newark · ★4.57 · 1 bedroom · 1 bed · 1 bath,519474189,David,,North,40.77345009267608,-74.17286006285173,Entire home/apt,113,5,14,2023-12-25,2.23,1,236,14,
912233228606171108,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,487919944,Resident Center,,West,40.73491,-74.24802,Shared room,32,1,2,2023-10-21,0.32,5,363,2,
912355081451969539,Home in Newark · 2 bedrooms · 2 beds · 1 bath,512104024,Matthew,,West,40.73945,-74.20606,Entire home/apt,145,2,0,,,2,363,0,
912858275726368035,Rental unit in Newark · ★3.14 · 1 bedroom · 2 beds · 1 bath,88327797,Kevin,,South,40.71218,-74.21169,Entire home/apt,60,2,7,2023-12-13,1.07,7,305,7,
913073648133282452,Rental unit in Newark · ★4.68 · 1 bedroom · 3 beds · 1 bath,367216291,Shenae,,East,40.73355,-74.17244,Entire home/apt,215,1,21,2023-12-17,3.62,1,0,21,
913278066581340598,Rental unit in Newark · ★3.90 · 1 bedroom · 1 bed · 1 bath,500829112,Uzee,,South,40.71129,-74.22263,Private room,66,1,10,2023-09-24,1.53,13,362,10,
913872303753070439,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,21500972,Hady,,Central,40.74467,-74.18396,Private room,40,28,2,2023-09-19,0.42,5,296,2,
914749929837239511,Rental unit in Newark · ★4.79 · 2 bedrooms · 2 beds · 1 bath,313129563,Joe,,Central,40.72886,-74.19904,Entire home/apt,182,2,24,2023-12-26,3.75,17,359,24,
914969923680711536,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,520294909,Turnpike,,Central,40.73141,-74.19478,Entire home/apt,159,2,1,2023-10-08,0.35,1,88,1,
915086278200275391,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,520318902,Haven Stays,,West,40.7444,-74.19969,Private room,53,1,2,2023-08-21,0.35,6,362,2,
915086288644060498,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,520318902,Haven Stays,,West,40.74518,-74.20099,Private room,58,1,2,2023-07-05,0.32,6,360,2,
915087272979015599,Rental unit in Newark · ★4.93 · Studio · 1 bed · 1 bath,313129563,Joe,,East,40.7346499,-74.1722152,Entire home/apt,165,2,28,2023-12-28,4.38,17,336,28,
915096942943964833,Rental unit in Newark · ★4.0 · 1 bedroom · 1 bed · 1 bath,520318902,Haven Stays,,West,40.74287,-74.20112,Private room,56,1,3,2023-12-07,0.90,6,362,3,
915099942045482488,Rental unit in Newark · ★4.80 · 1 bedroom · 1 bed · 1 bath,520318902,Haven Stays,,West,40.7439861,-74.2001626,Private room,53,1,5,2023-09-30,0.84,6,359,5,
915129493142076440,Rental unit in Newark · ★4.85 · Studio · 1 bed · 1 bath,313129563,Joe,,East,40.7346499,-74.1722152,Entire home/apt,153,2,27,2023-12-27,4.29,17,361,27,
915877549726357658,Rental unit in Newark · ★4.75 · 1 bedroom · 1 bed · 1 bath,518610874,LuxArb,,North,40.7780961,-74.17186459999999,Entire home/apt,144,1,16,2023-11-05,2.50,1,363,16,
917413002155363281,Rental unit in Newark · ★4.64 · 3 bedrooms · 3 beds · 2 baths,9354727,Issata,,South,40.71053,-74.20716,Entire home/apt,240,2,10,2023-11-26,1.65,5,0,10,
917485854043732554,Rental unit in Newark · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,480832918,LM Luxury Homes,,South,40.718273,-74.2078089,Private room,58,1,5,2023-08-25,0.79,2,356,5,
917546054507324954,Rental unit in Newark · ★4.75 · 1 bedroom · 1 bed · 1 bath,377551993,Sherkera,,East,40.7346499,-74.1722152,Entire home/apt,186,2,20,2023-12-17,3.14,2,354,20,
919029070432036775,Rental unit in Newark · ★4.75 · 1 bedroom · 1 bed · 1 bath,341329541,Marcilene,,South,40.687147515070514,-74.19881088637807,Private room,78,1,12,2023-12-05,2.86,20,362,12,
919165141357300428,Rental unit in Newark · ★4.68 · 1 bedroom · 1 bed · 1 bath,521341406,Aliyu,,Central,40.7324154,-74.2022905,Entire home/apt,90,1,22,2023-12-18,3.57,1,333,22,
919197700514573980,Home in Newark · ★5.0 · 2 bedrooms · 2 beds · 1 bath,456511812,Evolve,,Central,40.73233,-74.19062,Entire home/apt,139,2,21,2023-12-17,3.44,1,363,21,
919653519671079362,Home in Newark · ★4.33 · 1 bedroom · 2 beds · 1 bath,396676450,Jaunt,,North,40.759664292341064,-74.17395274832504,Private room,50,1,3,2023-10-24,1.23,7,268,3,
920992450750989003,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,521785128,Derek,,South,40.71195101808289,-74.21370520831164,Private room,65,1,2,2023-07-12,0.32,4,266,2,
921010961198219320,Rental unit in Newark · ★4.60 · 1 bedroom · 1 bed · 1 bath,521790727,Ahmed,,South,40.713742,-74.199657,Entire home/apt,56,1,15,2023-11-25,2.45,1,268,15,
921959205293195566,Home in Newark · ★4.89 · 4 bedrooms · 5 beds · 2 baths,5066030,Aisha,,South,40.73192214705502,-74.21235014633449,Entire home/apt,132,1,17,2023-12-23,3.83,5,0,17,
922481589131391871,Home in Newark · ★5.0 · 3 bedrooms · 3 beds · 1 bath,440872275,Dbc Holdings Llc,,South,40.71892,-74.21616,Entire home/apt,167,2,14,2023-11-26,2.51,1,359,14,
922662873954438139,Rental unit in Newark · ★4.22 · 1 bedroom · 1 bed · 1 bath,392898151,Jaunt,,Central,40.72956444406173,-74.18067932136599,Entire home/apt,,1,9,2023-12-03,1.89,41,0,9,
923312173912232109,Rental unit in Newark · ★4.67 · 3 bedrooms · 3 beds · 2 baths,92856476,Aminot,,West,40.73873688771627,-74.1936705295812,Entire home/apt,264,3,3,2023-10-22,0.60,22,263,3,
923779623544564678,Home in Newark · 1 bedroom · 1 bed · 1 bath,52659070,Adrienne,,Central,40.75632234082062,-74.18952610329386,Private room,30,90,0,,,65,362,0,
923941013424668795,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,5066030,Aisha,,South,40.73313045093358,-74.21275886001723,Private room,76,1,0,,,5,29,0,
923972131454565559,Home in Newark · 1 bedroom · 2 beds · 1 shared bath,5066030,Aisha,,South,40.732497695087034,-74.21163842580616,Private room,69,1,0,,,5,37,0,
924103295837672461,Rental unit in Newark · ★5.0 · 3 bedrooms · 10 beds · 3 baths,503371715,Sojourney,,Central,40.7341385,-74.17605530000002,Entire home/apt,484,1,7,2023-11-21,1.49,5,151,7,
924718796472958763,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,522781679,SyK,,East,40.73487144009371,-74.17177966919178,Entire home/apt,162,1,1,2023-07-23,0.19,1,181,1,
926410777663083150,Home in Newark · ★4.94 · 3 bedrooms · 3 beds · 1 bath,84941698,Jorge,,Central,40.7560038764969,-74.17670378038785,Entire home/apt,168,2,31,2023-12-19,5.47,3,129,31,
927118559842406343,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,289204368,Nwacgodson Enterprises,,South,40.70817052904146,-74.21347346004464,Private room,71,14,0,,,13,364,0,
927478439869539425,Rental unit in Newark · ★4.83 · Studio · 3 beds · 1 bath,400941075,Great Times,,Central,40.73488238026127,-74.17679331076374,Entire home/apt,211,1,30,2023-12-29,6.12,5,360,30,
927690768376657596,Rental unit in Newark · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,341329541,Marcilene,,South,40.687575303936,-74.20030039209436,Private room,50,1,16,2023-12-08,3.08,20,363,16,
928394927717624316,Rental unit in Newark · ★4.53 · 2 bedrooms · 5 beds · 2 baths,523755437,Nioca,,East,40.731767418200015,-74.16880890480125,Entire home/apt,273,2,15,2023-12-04,2.56,1,87,15,
928869284208256488,Home in Newark · ★4.92 · 3 bedrooms · 3 beds · 1 bath,84941698,Jorge,,North,40.775395340659685,-74.18010915832433,Entire home/apt,166,2,38,2023-12-22,6.83,3,0,38,
929311985034814821,Rental unit in Newark · ★5.0 · 1 bedroom · 2 beds · 1 bath,521984904,Juan,,East,40.72714287225276,-74.16344410373752,Entire home/apt,190,14,3,2023-12-20,0.92,1,151,3,
929324574047264967,Rental unit in Newark · ★5.0 · Studio · 1 bed · 1 bath,349649131,Naliyah,,Central,40.73238699443271,-74.1761431970649,Entire home/apt,102,2,16,2023-12-22,4.21,1,267,16,
929726413489430765,Home in Newark · ★4.17 · 1 bedroom · 1 bed · 2.5 shared baths,524113362,Newark,,Central,40.74557371286639,-74.17453850531555,Private room,78,1,5,2023-12-17,1.74,9,0,5,
930066662945839923,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,402036489,Aaliyah,,South,40.7243241675306,-74.21188436491943,Entire home/apt,125,1,2,2023-11-06,0.56,3,48,2,
930358769623104036,Home in Newark · ★4.33 · 1 bedroom · 1 bed · 1 bath,494542393,Temitope,,West,40.7447441,-74.2281328,Private room,60,1,6,2023-11-26,1.59,1,360,6,
931918587115174737,Rental unit in Newark · ★4.93 · 1 bedroom · 1 bed · 1 bath,488684667,Winifred,,Central,40.74471,-74.18448,Private room,59,1,14,2023-12-11,2.71,6,0,14,
931996780345978592,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,183150569,Barrington,,Central,40.75276786477713,-74.17313907687488,Private room,50,21,0,,,3,364,0,
932545589933205090,Home in Newark · ★4.90 · 1 bedroom · 1 bed · 1 bath,524859260,Menselle,,West,40.747080306418496,-74.19889029899092,Entire home/apt,116,2,10,2023-12-17,2.46,1,80,10,
932596542851546933,Home in Newark · 4 bedrooms · 4 beds · 2.5 baths,523747727,Kuzmer,,South,40.71693160839741,-74.21222639097073,Entire home/apt,659,2,2,2023-12-11,1.40,9,364,2,
932864135532290342,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,424584754,Budget BNB,,South,40.71127883848373,-74.22385140138825,Private room,56,1,0,,,9,362,0,
932935325534222220,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,487299282,Felix,,South,40.71832432962385,-74.21246068325712,Shared room,63,1,0,,,9,269,0,
933317361628304283,Home in Newark · ★4.33 · 1 bedroom · 1 bed · 1 private bath,370008282,Yomi,,Central,40.746033662165104,-74.18784443289042,Private room,60,1,9,2023-12-26,1.57,23,87,9,
933428925602368758,Home in Newark · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,490110429,Bukola,,Central,40.7456329,-74.185056,Private room,55,1,52,2023-12-26,9.07,12,84,52,
933588536778230587,Rental unit in Newark · ★4.80 · 1 bedroom · 2 beds · 1 bath,133594331,Patricia,,East,40.727906911700565,-74.1467787905486,Entire home/apt,79,1,34,2023-12-30,6.89,1,0,34,
933999264935438164,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,521785128,Derek,,South,40.71357920932881,-74.21535519276195,Private room,75,1,0,,,4,267,0,
934082436983989105,Rental unit in Newark · 3 bedrooms · 3 beds · 2 baths,480902038,R.,,South,40.73193,-74.21294,Entire home/apt,379,2,0,,,8,268,0,
934082910177369584,Home in Newark · 1 bedroom · 1 bed · 1 bath,334825890,Patricia,,West,40.7407695,-74.19456749999999,Private room,,1,0,,,1,173,0,
934110893487728072,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,289204368,Nwacgodson Enterprises,,South,40.709456078257006,-74.2133965249405,Private room,66,14,0,,,13,364,0,
934170065255931358,Rental unit in Newark · ★4.47 · 1 bedroom · 1 bed · 1 bath,347646634,Marian,,Central,40.74755413954573,-74.18253298848867,Private room,60,1,18,2023-12-22,3.16,9,0,18,
935650187491904218,Home in Newark · 1 bedroom · 1 bed · 1 bath,52659070,Adrienne,,Central,40.75436250886349,-74.1878918272514,Private room,31,90,0,,,65,364,0,
935696451444341293,Rental unit in Newark · ★4.25 · 3 bedrooms · 3 beds · 2 baths,92856476,Aminot,,West,40.73925041398413,-74.20751920600463,Entire home/apt,306,2,4,2023-12-11,0.77,22,266,4,
935736390653547186,Rental unit in Newark · 2 bedrooms · 2 beds · 2 baths,92856476,Aminot,,West,40.74013583538171,-74.20764456720697,Entire home/apt,224,4,0,,,22,264,0,
935806802477617445,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,289204368,Nwacgodson Enterprises,,South,40.7079,-74.21349,Private room,61,4,2,2023-10-08,0.53,13,364,2,
936240821336540100,Rental unit in Newark · ★New · 1 bedroom · 2 beds · 2 shared baths,289204368,Nwacgodson Enterprises,,South,40.708221831209535,-74.21349237245595,Private room,76,7,0,,,13,267,0,
936241010025637887,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,289204368,Nwacgodson Enterprises,,South,40.70876396194959,-74.21374416878034,Private room,61,14,0,,,13,365,0,
936272258117069301,Rental unit in Newark · ★4.33 · 1 bedroom · 1 bed · 2 baths,289204368,Nwacgodson Enterprises,,South,40.70901978618311,-74.21204614762989,Private room,51,4,3,2023-10-24,0.54,13,362,3,
936403266093618765,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,5066030,Aisha,,South,40.73258710085236,-74.21129576274558,Private room,81,1,0,,,5,36,0,
936404809483238924,Home in Newark · 1 bedroom · 1 bed · 1 private bath,5066030,Aisha,,South,40.73236,-74.21225,Private room,87,1,0,,,5,36,0,
936758994216625522,Rental unit in Newark · 2 bedrooms · 2 beds · 2 baths,36998307,Nicole,,South,40.70859,-74.21480199999999,Entire home/apt,150,1,2,2023-11-12,0.71,1,47,2,
936849413055637961,Rental unit in Newark · 1 bedroom · 2 beds · 2 shared baths,475845208,Nwacgodson,,South,40.709746092828354,-74.213783067673,Private room,76,30,1,2023-09-10,0.27,12,365,1,
936856281388579873,Rental unit in Newark · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,314462294,M,,South,40.719162168493035,-74.20952363521167,Private room,54,1,4,2023-12-12,0.72,9,87,4,
936897914672957883,Rental unit in Newark · ★4.92 · 1 bedroom · 1 bed · 1 private bath,314462294,M,,South,40.72112,-74.20955,Private room,89,1,13,2023-11-26,2.35,9,87,13,
936996823559005970,Rental unit in Newark · 3 bedrooms · 3 beds · 2 baths,487299282,Felix,,South,40.71944718790832,-74.21247899745991,Entire home/apt,176,1,2,2023-09-03,0.45,9,268,2,
937049980167615070,Rental unit in Newark · ★5.0 · 1 bedroom · 1 bed · 1 private bath,314462294,M,,South,40.72112215166994,-74.21081509686991,Private room,71,2,7,2023-12-25,1.27,9,85,7,
937071650421606225,Rental unit in Newark · 4 bedrooms · 4 beds · 3 baths,314462294,M,,South,40.719886190560985,-74.21062158761988,Entire home/apt,276,1,2,2023-10-14,0.55,9,359,2,
937206538300066513,Rental unit in Newark · ★4.72 · 2 bedrooms · 4 beds · 1.5 baths,213001915,Charysse,,South,40.70149567806393,-74.21115542401539,Entire home/apt,128,2,18,2023-12-24,3.33,1,177,18,
937238631902868768,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,504051221,Chibuike,,South,40.70794335785775,-74.21389313418733,Private room,66,7,1,2023-07-31,0.20,4,365,1,
937278695257497888,Rental unit in Newark · 1 bedroom · 1 bed · 2 baths,504051221,Chibuike,,South,40.70939240957376,-74.21239587186345,Private room,66,30,0,,,4,365,0,
